Country/area,Technology,Indicator, 2 000, 2 001, 2 002, 2 003, 2 004, 2 005, 2 006, 2 007, 2 008, 2 009, 2 010, 2 011, 2 012, 2 013, 2 014, 2 015, 2 016, 2 017, 2 018, 2 019, 2 020, 2 021
,Renewable hydropower,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Pumped storage,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Onshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar photovoltaic,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Serbia,Total renewable energy,Electricity capacity (MW), 2 273, 2 273, 2 273, 2 273, 2 273, 2 274, 2 274, 2 274, 2 275, 2 278, 2 297, 2 328, 2 363, 2 331, 2 422, 2 439, 2 460, 2 480, 2 694, 2 910, 2 928, 2 964
,Hydropower,Electricity capacity (MW), 2 887, 2 887, 2 887, 2 887, 2 887, 2 887, 2 887, 2 887, 2 887, 2 889, 2 907, 2 936, 2 966, 2 931, 3 017, 3 022, 3 030, 3 038, 3 043, 3 074, 3 082, 3 097
,Renewable hydropower,Electricity capacity (MW), 2 273, 2 273, 2 273, 2 273, 2 273, 2 273, 2 273, 2 273, 2 273, 2 275, 2 293, 2 322, 2 352, 2 317, 2 403, 2 408, 2 416, 2 424, 2 429, 2 460, 2 468, 2 483
,Pumped storage,Electricity capacity (MW),  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614,  614
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  10,  17,  25,  227,  398,  398,  398
,Onshore wind energy,Electricity capacity (MW),,,,,,,,,  0,  0,  0,  0,  1,  1,  1,  10,  17,  25,  227,  398,  398,  398
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),  0,  0,  0,  0,  0,  1,  1,  1,  2,  3,  3,  4,  7,  10,  13,  16,  17,  18,  21,  23,  31,  52
,Solar photovoltaic,Electricity capacity (MW),  0,  0,  0,  0,  0,  1,  1,  1,  2,  3,  3,  4,  7,  10,  13,  16,  17,  18,  21,  23,  31,  52
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  4,  4,  5,  5,  10,  13,  17,  28,  31,  31
,Solid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  2,  2
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  2,  2
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  4,  4,  5,  5,  10,  13,  17,  26,  29,  29
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Slovakia,Total renewable energy,Electricity capacity (MW), 1 685, 1 592, 1 632, 1 640, 1 654, 1 650, 1 715, 1 744, 1 791, 1 741, 1 803, 2 301, 2 335, 2 359, 2 380, 2 384, 2 397, 2 385, 2 330, 2 431, 2 376, 2 376
,Hydropower,Electricity capacity (MW), 2 420, 2 502, 2 505, 2 507, 2 518, 2 512, 2 513, 2 515, 2 548, 2 487, 2 516, 2 523, 2 522, 2 523, 2 523, 2 522, 2 524, 2 523, 2 528, 2 527, 2 529, 2 529
,Renewable hydropower,Electricity capacity (MW), 1 685, 1 586, 1 586, 1 588, 1 602, 1 596, 1 597, 1 599, 1 632, 1 571, 1 600, 1 607, 1 606, 1 607, 1 607, 1 606, 1 608, 1 607, 1 612, 1 611, 1 613, 1 613
,Pumped storage,Electricity capacity (MW),  735,  916,  919,  919,  916,  916,  916,  916,  916,  916,  916,  916,  916,  916,  916,  916,  916,  916,  916,  916,  916,  916
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),  0,  0,  0,  3,  3,  5,  5,  5,  5,  3,  3,  3,  3,  5,  3,  3,  3,  4,  3,  4,  3,  3
,Onshore wind energy,Electricity capacity (MW),,,,  3,  3,  5,  5,  5,  5,  3,  3,  3,  3,  5,  3,  3,  3,  4,  3,  4,  3,  3
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  19,  496,  513,  533,  533,  533,  533,  528,  472,  590,  535,  535
,Solar photovoltaic,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  19,  496,  513,  533,  533,  533,  533,  528,  472,  590,  535,  535
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  0,  6,  46,  49,  49,  49,  113,  140,  154,  167,  181,  195,  213,  214,  237,  242,  253,  246,  243,  226,  225,  225
,Solid biofuels,Electricity capacity (MW),  0,  5,  44,  47,  47,  47,  111,  137,  150,  163,  172,  174,  172,  179,  159,  151,  160,  155,  154,  144,  143,  143
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),  0,  0,  0,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  6,  6,  10,  6,  6,  6,  6,  6
,Other solid biofuels,Electricity capacity (MW),  0,  5,  44,  44,  44,  44,  108,  134,  147,  160,  169,  171,  169,  176,  153,  145,  150,  149,  148,  138,  137,  137
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  0,  1,  2,  2,  2,  2,  2,  3,  4,  4,  9,  21,  41,  35,  78,  91,  93,  91,  89,  82,  82,  82
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Slovenia,Total renewable energy,Electricity capacity (MW),  861,  925,  967,  990,  992,  997, 1 029, 1 041, 1 085, 1 124, 1 133, 1 184, 1 277, 1 367, 1 404, 1 419, 1 409, 1 479, 1 474, 1 512, 1 612, 1 606
,Hydropower,Electricity capacity (MW),  843,  906,  949,  974,  974,  979, 1 009, 1 018, 1 027, 1 070, 1 254, 1 253, 1 254, 1 299, 1 296, 1 295, 1 293, 1 347, 1 343, 1 351, 1 352, 1 358
,Renewable hydropower,Electricity capacity (MW),  843,  906,  949,  974,  974,  979, 1 009, 1 018, 1 027, 1 070, 1 074, 1 073, 1 074, 1 119, 1 116, 1 115, 1 113, 1 167, 1 163, 1 171, 1 172, 1 178
,Pumped storage,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  180,  180,  180,  180,  180,  180,  180,  180,  180,  180,  180,  180
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  2,  3,  3,  3,  3,  3,  3,  3,  2
,Onshore wind energy,Electricity capacity (MW),,,,,,,,,  0,  0,  0,  0,  2,  2,  3,  3,  3,  3,  3,  3,  3,  2
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),  1,  1,  0,  0,  0,  0,  0,  1,  1,  4,  12,  57,  142,  187,  223,  238,  233,  247,  247,  278,  370,  367
,Solar photovoltaic,Electricity capacity (MW),  1,  1,  0,  0,  0,  0,  0,  1,  1,  4,  12,  57,  142,  187,  223,  238,  233,  247,  247,  278,  370,  367
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  17,  18,  18,  16,  18,  18,  20,  22,  57,  50,  47,  54,  59,  59,  62,  63,  60,  62,  60,  60,  67,  59
,Solid biofuels,Electricity capacity (MW),  15,  15,  15,  13,  13,  13,  14,  14,  48,  38,  33,  33,  30,  30,  30,  30,  30,  33,  32,  34,  35,  27
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,Electricity capacity (MW),  15,  15,  15,  13,  13,  13,  14,  14,  48,  38,  33,  33,  30,  30,  30,  30,  30,  33,  32,  34,  35,  27
,Liquid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  1,  1,  1,  1,  1
,Biogas,Electricity capacity (MW),  2,  3,  3,  3,  5,  5,  6,  8,  9,  12,  14,  21,  29,  28,  31,  32,  29,  27,  27,  25,  30,  30
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Spain,Total renewable energy,Electricity capacity (MW), 17 950, 19 239, 20 916, 22 035, 24 621, 26 321, 28 354, 31 887, 36 625, 39 709, 42 230, 43 941, 46 436, 46 819, 46 850, 47 708, 47 798, 47 948, 48 283, 54 633, 57 463, 61 517
,Hydropower,Electricity capacity (MW), 17 960, 18 032, 18 068, 18 043, 18 167, 18 220, 18 318, 18 372, 18 451, 18 505, 18 535, 18 540, 18 550, 19 185, 19 223, 20 053, 20 080, 20 079, 20 080, 20 114, 20 117, 20 116
,Renewable hydropower,Electricity capacity (MW), 15 507, 15 579, 15 615, 15 590, 15 714, 15 767, 15 865, 15 919, 15 998, 16 052, 16 082, 16 087, 16 097, 15 854, 15 892, 16 722, 16 749, 16 748, 16 748, 16 782, 16 785, 16 785
,Pumped storage,Electricity capacity (MW), 2 453, 2 453, 2 453, 2 453, 2 453, 2 453, 2 453, 2 453, 2 453, 2 453, 2 453, 2 453, 2 453, 3 331, 3 331, 3 331, 3 331, 3 331, 3 331, 3 331, 3 331, 3 331
,Marine,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  5,  5,  5,  5,  5,  5
,Wind,Electricity capacity (MW), 2 206, 3 397, 4 891, 5 945, 8 317, 9 918, 11 722, 14 820, 16 555, 19 176, 20 693, 21 529, 22 789, 22 958, 22 925, 22 943, 22 990, 23 124, 23 405, 25 590, 26 819, 27 497
,Onshore wind energy,Electricity capacity (MW), 2 206, 3 397, 4 891, 5 945, 8 317, 9 918, 11 722, 14 820, 16 555, 19 176, 20 693, 21 529, 22 789, 22 953, 22 920, 22 938, 22 985, 23 119, 23 400, 25 585, 26 814, 27 492
,Offshore wind energy,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  5,  5,  5,  5,  5,  5,  5,  5,  5
,Solar,Electricity capacity (MW),  10,  13,  17,  22,  33,  52,  141,  505, 3 445, 3 705, 4 605, 5 432, 6 569, 6 994, 7 001, 7 008, 7 017, 7 027, 7 068, 11 143, 12 589, 15 952
,Solar photovoltaic,Electricity capacity (MW),  10,  13,  17,  22,  33,  52,  130,  494, 3 384, 3 423, 3 873, 4 283, 4 569, 4 690, 4 697, 4 704, 4 713, 4 723, 4 764, 8 839, 10 285, 13 648
,Concentrated solar power,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  11,  11,  61,  282,  732, 1 149, 2 000, 2 304, 2 304, 2 304, 2 304, 2 304, 2 304, 2 304, 2 304, 2 304
,Bioenergy,Electricity capacity (MW),  227,  250,  393,  478,  557,  585,  627,  644,  627,  777,  851,  893,  981, 1 013, 1 032, 1 035, 1 037, 1 045, 1 057, 1 112, 1 264, 1 278
,Solid biofuels,Electricity capacity (MW),  197,  214,  332,  376,  439,  449,  483,  491,  469,  597,  653,  670,  748,  770,  790,  789,  789,  793,  793,  839,  989, 1 003
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),  47,  47,  47,  47,  95,  95,  95,  95,  95,  95,  112,  112,  112,  117,  117,  117,  117,  121,  121,  121,  121,  134
,Other solid biofuels,Electricity capacity (MW),  150,  167,  285,  329,  344,  354,  388,  396,  374,  502,  541,  558,  636,  653,  673,  672,  672,  672,  672,  718,  868,  869
,Liquid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  6,  6,  6,  6
,Biogas,Electricity capacity (MW),  30,  36,  61,  102,  119,  136,  144,  153,  159,  180,  198,  223,  233,  243,  243,  245,  248,  251,  258,  267,  269,  269
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Sweden,Total renewable energy,Electricity capacity (MW), 18 263, 18 703, 18 322, 18 294, 19 131, 20 070, 20 907, 20 750, 20 974, 22 042, 22 707, 23 469, 24 293, 24 645, 25 528, 26 869, 27 805, 28 179, 29 180, 31 156, 31 951, 34 525
,Hydropower,Electricity capacity (MW), 16 525, 16 568, 16 232, 16 143, 16 345, 16 345, 16 270, 16 637, 16 437, 16 652, 16 732, 16 577, 16 414, 16 494, 15 996, 16 329, 16 466, 16 502, 16 431, 16 462, 16 406, 16 406
,Renewable hydropower,Electricity capacity (MW), 16 506, 16 523, 16 187, 16 098, 16 302, 16 302, 16 234, 16 592, 16 352, 16 544, 16 624, 16 478, 16 315, 16 395, 15 897, 16 230, 16 367, 16 502, 16 431, 16 462, 16 406, 16 406
,Pumped storage,Electricity capacity (MW),  19,  45,  45,  45,  43,  43,  36,  45,  85,  108,  108,  99,  99,  99,  99,  99,  99,  0,  0,  0,  0,
,Marine,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
,Wind,Electricity capacity (MW),  209,  295,  357,  417,  475,  522,  585,  823, 1 089, 1 475, 2 017, 2 764, 3 606, 4 194, 5 088, 5 819, 6 435, 6 611, 7 300, 8 681, 9 976, 12 080
,Onshore wind energy,Electricity capacity (MW),  196,  273,  335,  395,  453,  500,  563,  692,  956, 1 312, 1 854, 2 601, 3 443, 3 982, 4 875, 5 606, 6 232, 6 408, 7 097, 8 478, 9 773, 11 877
,Offshore wind energy,Electricity capacity (MW),  13,  22,  22,  22,  22,  22,  22,  131,  133,  163,  163,  163,  163,  212,  213,  213,  203,  203,  203,  203,  203,  203
,Solar,Electricity capacity (MW),  3,  3,  3,  4,  4,  4,  5,  6,  8,  9,  11,  12,  24,  43,  60,  104,  153,  244,  428,  714, 1 107, 1 577
,Solar photovoltaic,Electricity capacity (MW),  3,  3,  3,  4,  4,  4,  5,  6,  8,  9,  11,  12,  24,  43,  60,  104,  153,  244,  428,  714, 1 107, 1 577
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW), 1 545, 1 882, 1 775, 1 775, 2 350, 3 242, 4 083, 3 329, 3 525, 4 014, 4 055, 4 215, 4 348, 4 013, 4 483, 4 716, 4 850, 4 822, 5 021, 5 299, 4 462, 4 462
,Solid biofuels,Electricity capacity (MW), 1 527, 1 863, 1 755, 1 755, 1 802, 2 672, 3 531, 2 777, 2 973, 3 469, 3 505, 3 683, 3 815, 3 460, 3 959, 4 138, 4 333, 4 273, 4 484, 4 402, 3 565, 3 565
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),  37,  85,  85,  85,  132,  146,  329,  207,  212,  327,  327,  286,  293,  340,  230,  438,  564,  567,  566,  568,  623,  623
,Other solid biofuels,Electricity capacity (MW), 1 490, 1 778, 1 670, 1 670, 1 670, 2 526, 3 202, 2 570, 2 761, 3 142, 3 178, 3 397, 3 522, 3 120, 3 729, 3 700, 3 769, 3 706, 3 918, 3 834, 2 942, 2 942
,Liquid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  528,  528,  528,  528,  528,  528,  528,  528,  528,  548,  522,  576,  515,  547,  535,  895,  895,  895
,Biogas,Electricity capacity (MW),  18,  19,  20,  20,  20,  42,  24,  24,  24,  17,  22,  4,  5,  5,  2,  2,  2,  2,  2,  2,  2,  2
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Switzerland,Total renewable energy,Electricity capacity (MW), 13 113, 13 165, 13 179, 13 202, 13 219, 13 268, 13 281, 13 398, 13 420, 13 505, 13 645, 13 790, 14 065, 14 409, 14 638, 15 040, 16 259, 17 049, 17 470, 17 826, 18 337, 18 813
,Hydropower,Electricity capacity (MW), 13 240, 13 284, 13 295, 13 311, 13 317, 13 356, 13 355, 13 465, 13 475, 13 522, 13 723, 13 770, 13 803, 13 817, 13 744, 13 815, 14 806, 15 353, 15 542, 15 574, 15 594, 15 594
,Renewable hydropower,Electricity capacity (MW), 12 924, 12 968, 12 979, 12 995, 13 001, 13 040, 13 039, 13 149, 13 159, 13 206, 13 267, 13 314, 13 347, 13 361, 13 288, 13 346, 14 279, 14 826, 14 980, 15 012, 15 032, 15 032
,Pumped storage,Electricity capacity (MW),  316,  316,  316,  316,  316,  316,  316,  316,  316,  316,  456,  456,  456,  456,  456,  469,  527,  527,  562,  562,  562,  562
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),  3,  5,  5,  5,  9,  12,  12,  12,  14,  18,  42,  46,  49,  60,  60,  60,  75,  75,  75,  75,  87,  87
,Onshore wind energy,Electricity capacity (MW),  3,  5,  5,  5,  9,  12,  12,  12,  14,  18,  42,  46,  49,  60,  60,  60,  75,  75,  75,  75,  87,  87
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),  16,  18,  20,  22,  24,  28,  30,  37,  49,  79,  125,  223,  437,  756, 1 061, 1 394, 1 664, 1 906, 2 173, 2 498, 2 973, 3 449
,Solar photovoltaic,Electricity capacity (MW),  16,  18,  20,  22,  24,  28,  30,  37,  49,  79,  125,  223,  437,  756, 1 061, 1 394, 1 664, 1 906, 2 173, 2 498, 2 973, 3 449
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  170,  174,  175,  180,  185,  188,  200,  200,  198,  202,  211,  207,  232,  232,  229,  240,  241,  242,  242,  241,  245,  245
,Solid biofuels,Electricity capacity (MW),  137,  142,  142,  147,  153,  154,  168,  168,  166,  170,  179,  175,  199,  199,  197,  211,  212,  212,  212,  211,  211,  211
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),  137,  142,  142,  147,  153,  154,  168,  168,  166,  170,  179,  175,  199,  199,  197,  211,  212,  212,  212,  211,  211,  211
,Other solid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  33,  32,  33,  33,  32,  34,  32,  32,  32,  32,  32,  32,  33,  33,  32,  29,  29,  30,  30,  30,  34,  34
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
UK,Total renewable energy,Electricity capacity (MW), 2 893, 3 201, 3 260, 3 650, 4 009, 4 922, 5 412, 6 011, 7 055, 8 237, 9 627, 12 783, 15 902, 20 027, 24 895, 30 800, 35 433, 40 043, 44 028, 46 800, 47 387, 50 293
,Hydropower,Electricity capacity (MW), 4 273, 4 417, 4 371, 4 273, 4 287, 4 289, 4 241, 4 266, 4 372, 4 384, 4 391, 4 423, 4 437, 4 453, 4 474, 4 677, 4 733, 4 770, 4 773, 4 773, 4 775, 4 793
,Renewable hydropower,Electricity capacity (MW), 1 785, 1 929, 1 883, 1 785, 1 799, 1 801, 1 815, 1 822, 1 928, 1 940, 1 947, 1 979, 1 993, 2 009, 2 030, 2 077, 2 133, 2 170, 2 173, 2 173, 2 175, 2 193
,Pumped storage,Electricity capacity (MW), 2 488, 2 488, 2 488, 2 488, 2 488, 2 488, 2 426, 2 444, 2 444, 2 444, 2 444, 2 444, 2 444, 2 444, 2 444, 2 600, 2 600, 2 600, 2 600, 2 600, 2 600, 2 600
,Marine,Electricity capacity (MW),  1,  1,  1,  1,  1,  1,  1,  1,  1,  2,  4,  4,  9,  8,  9,  9,  9,  13,  18,  20,  22,  22
,Wind,Electricity capacity (MW),  412,  493,  534,  742,  933, 1 565, 1 955, 2 477, 3 446, 4 422, 5 421, 6 596, 9 030, 11 282, 13 074, 14 306, 16 126, 19 585, 21 767, 24 095, 24 485, 27 130
,Onshore wind energy,Electricity capacity (MW),  408,  489,  530,  678,  809, 1 351, 1 651, 2 083, 2 850, 3 471, 4 080, 4 758, 6 035, 7 586, 8 573, 9 212, 10 833, 12 597, 13 551, 14 125, 14 102, 14 430
,Offshore wind energy,Electricity capacity (MW),  4,  4,  4,  64,  124,  214,  304,  394,  596,  951, 1 341, 1 838, 2 995, 3 696, 4 501, 5 093, 5 293, 6 988, 8 217, 9 971, 10 383, 12 700
,Solar,Electricity capacity (MW),  2,  3,  4,  6,  8,  11,  14,  18,  23,  27,  95, 1 000, 1 753, 2 937, 5 528, 9 601, 11 914, 12 760, 13 073, 13 346, 13 462, 13 689
,Solar photovoltaic,Electricity capacity (MW),  2,  3,  4,  6,  8,  11,  14,  18,  23,  27,  95, 1 000, 1 753, 2 937, 5 528, 9 601, 11 914, 12 760, 13 073, 13 346, 13 462, 13 689
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  693,  775,  839, 1 116, 1 268, 1 544, 1 627, 1 693, 1 657, 1 846, 2 160, 3 204, 3 117, 3 791, 4 254, 4 808, 5 251, 5 514, 6 997, 7 165, 7 243, 7 259
,Solid biofuels,Electricity capacity (MW),  225,  272,  304,  416,  464,  644,  684,  702,  670,  778,  916, 1 878, 1 742, 2 377, 2 723, 3 180, 3 477, 3 695, 5 161, 5 333, 5 405, 5 418
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),  92,  139,  149,  162,  163,  170,  176,  176,  184,  191,  207,  251,  257,  273,  340,  465,  514,  545,  568,  661,  723,  733
,Other solid biofuels,Electricity capacity (MW),  133,  133,  155,  254,  301,  474,  508,  526,  486,  587,  709, 1 627, 1 485, 2 104, 2 383, 2 715, 2 963, 3 150, 4 593, 4 673, 4 682, 4 685
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  468,  503,  535,  700,  804,  900,  943,  991,  987, 1 068, 1 244, 1 326, 1 375, 1 414, 1 531, 1 628, 1 774, 1 819, 1 836, 1 832, 1 838, 1 841
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Ukraine,Total renewable energy,Electricity capacity (MW), 4 675, 4 706, 4 716, 4 724, 4 741, 4 746, 4 746, 4 792, 4 820, 4 647, 4 691, 4 945, 5 241, 5 769, 6 048, 6 105, 6 199, 6 530, 7 455, 12 189, 13 764, 14 921
,Hydropower,Electricity capacity (MW), 4 905, 4 905, 4 905, 4 905, 4 905, 4 905, 4 905, 5 056, 5 083, 5 421, 5 458, 5 469, 5 470, 5 489, 5 851, 5 883, 6 079, 6 213, 6 243, 6 325, 6 328, 6 656
,Renewable hydropower,Electricity capacity (MW), 4 670, 4 670, 4 670, 4 670, 4 670, 4 670, 4 670, 4 670, 4 697, 4 559, 4 596, 4 607, 4 608, 4 627, 4 665, 4 697, 4 658, 4 704, 4 734, 4 816, 4 819, 4 823
,Pumped storage,Electricity capacity (MW),  236,  236,  236,  236,  236,  236,  236,  387,  387,  862,  862,  862,  862,  862, 1 186, 1 186, 1 421, 1 509, 1 509, 1 509, 1 509, 1 833
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),  5,  36,  46,  54,  71,  77,  77,  82,  83,  86,  88,  146,  248,  362,  514,  514,  526,  553,  621, 1 258, 1 402, 1 761
,Onshore wind energy,Electricity capacity (MW),  5,  36,  46,  54,  71,  77,  77,  82,  83,  86,  88,  146,  248,  362,  514,  514,  526,  553,  621, 1 258, 1 402, 1 761
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  3,  188,  372,  748,  819,  841,  955, 1 200, 2 003, 5 936, 7 331, 8 062
,Solar photovoltaic,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  3,  188,  372,  748,  819,  841,  955, 1 200, 2 003, 5 936, 7 331, 8 062
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  40,  40,  2,  4,  4,  13,  31,  50,  53,  60,  73,  98,  180,  212,  275
,Solid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  40,  40,  2,  4,  4,  6,  17,  35,  35,  39,  39,  52,  87,  109,  152
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  40,  40,  2,  4,  4,  6,  17,  35,  35,  39,  39,  52,  87,  109,  152
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  7,  14,  15,  18,  21,  34,  46,  93,  103,  123
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
EU 27,Total renewable energy,Electricity capacity (MW), 135 056, 140 708, 147 388, 154 525, 163 773, 174 226, 184 209, 194 718, 208 963, 230 198, 254 952, 289 755, 319 453, 337 358, 352 553, 371 010, 387 890, 405 557, 423 140, 450 729, 479 196, 511 581
